| name                            | title                               | level | facing   | categories   | description                                                   | detail                                                                                                                                   | remediation                                                                                              | metadata                                                                           | cache_key                                                                                                |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.set_client_id_on_permission\` has a role mutable search_path                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"set_client_id_on_permission","type":"function","schema":"public"}         | function_search_path_mutable_public_set_client_id_on_permission_0eb19a076acbfd63ac5bea7e36c17f16         |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.promote_to_professional\` has a role mutable search_path                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"promote_to_professional","type":"function","schema":"public"}             | function_search_path_mutable_public_promote_to_professional_b43da6f2aa55147e27432706ff5b7fe3             |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.sync_perm_is_exclusive\` has a role mutable search_path                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"sync_perm_is_exclusive","type":"function","schema":"public"}              | function_search_path_mutable_public_sync_perm_is_exclusive_97019c773164cfa365b54cc3fb063bca              |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.log_assignment_event\` has a role mutable search_path                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"log_assignment_event","type":"function","schema":"public"}                | function_search_path_mutable_public_log_assignment_event_aa5c015c9070f1f3dc5a9f414a2a2133                |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.fetch_invitation_details\` has a role mutable search_path                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"fetch_invitation_details","type":"function","schema":"public"}            | function_search_path_mutable_public_fetch_invitation_details_755cba1275341e22c718c522a3814112            |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.finalize_invitation_permissions\` has a role mutable search_path                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"finalize_invitation_permissions","type":"function","schema":"public"}     | function_search_path_mutable_public_finalize_invitation_permissions_399e1f68bc40a35d5ea3c406d461fccc     |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.get_client_permission_requests\` has a role mutable search_path                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"get_client_permission_requests","type":"function","schema":"public"}      | function_search_path_mutable_public_get_client_permission_requests_23d3362ff506fca71e98fa85356ef2bd      |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.increment_unread_count\` has a role mutable search_path                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"increment_unread_count","type":"function","schema":"public"}              | function_search_path_mutable_public_increment_unread_count_01c597aeb104c734862d21efda96222f              |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.get_or_create_conversation\` has a role mutable search_path                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"get_or_create_conversation","type":"function","schema":"public"}          | function_search_path_mutable_public_get_or_create_conversation_55c239225e49ba9c204df42822d272c6          |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.mark_messages_read\` has a role mutable search_path                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"mark_messages_read","type":"function","schema":"public"}                  | function_search_path_mutable_public_mark_messages_read_122158e11d79166f29f6760aaacce17b                  |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.get_total_unread_count\` has a role mutable search_path                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"get_total_unread_count","type":"function","schema":"public"}              | function_search_path_mutable_public_get_total_unread_count_36f992db315ad8d9950ddd2d9012e093              |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.cleanup_expired_voice_memos\` has a role mutable search_path                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"cleanup_expired_voice_memos","type":"function","schema":"public"}         | function_search_path_mutable_public_cleanup_expired_voice_memos_1b9ce1663a200f08c26270312b0e7d49         |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.can_view_user_data\` has a role mutable search_path                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"can_view_user_data","type":"function","schema":"public"}                  | function_search_path_mutable_public_can_view_user_data_9887bf02a431e9f367745705dfb4d757                  |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.get_accessible_clients\` has a role mutable search_path                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"get_accessible_clients","type":"function","schema":"public"}              | function_search_path_mutable_public_get_accessible_clients_2c5e0ac51f9837e130207e907d51c7fe              |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.get_client_tier\` has a role mutable search_path                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"get_client_tier","type":"function","schema":"public"}                     | function_search_path_mutable_public_get_client_tier_81219cc473b20e01f0b10f78ee0504cb                     |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.cleanup_old_rejected_assignments\` has a role mutable search_path                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"cleanup_old_rejected_assignments","type":"function","schema":"public"}    | function_search_path_mutable_public_cleanup_old_rejected_assignments_7dfb2e5ceddee7bef39988781889d86b    |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.get_role_default_permissions\` has a role mutable search_path                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"get_role_default_permissions","type":"function","schema":"public"}        | function_search_path_mutable_public_get_role_default_permissions_4f27c1c5fb0fa6f76ab8f5146087848f        |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.respond_to_permission_request\` has a role mutable search_path                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"respond_to_permission_request","type":"function","schema":"public"}       | function_search_path_mutable_public_respond_to_permission_request_b62a67c417d7ed8b80efb877befeaa19       |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.log_assignment_update_event\` has a role mutable search_path                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"log_assignment_update_event","type":"function","schema":"public"}         | function_search_path_mutable_public_log_assignment_update_event_f7bb62ead6905ba6407fcd3bdf6ffe79         |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.clear_pending_update\` has a role mutable search_path                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"clear_pending_update","type":"function","schema":"public"}                | function_search_path_mutable_public_clear_pending_update_8af9092f9fe3b93b4b48be9df14208f6                |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.push_programme_update\` has a role mutable search_path                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"push_programme_update","type":"function","schema":"public"}               | function_search_path_mutable_public_push_programme_update_9cc159916b441b4f76883794e5589e17               |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.create_permission_request\` has a role mutable search_path                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"create_permission_request","type":"function","schema":"public"}           | function_search_path_mutable_public_create_permission_request_2227fb92f2767ed80d21a53d0cc129a6           |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.finalize_invitation_permissions\` has a role mutable search_path                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"finalize_invitation_permissions","type":"function","schema":"public"}     | function_search_path_mutable_public_finalize_invitation_permissions_b12205602c9021d90e2d2d80790520d1     |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.expire_pending_update\` has a role mutable search_path                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"expire_pending_update","type":"function","schema":"public"}               | function_search_path_mutable_public_expire_pending_update_0fa300cca57ff4b7c9b2b289bcbd4f4c               |
| function_search_path_mutable    | Function Search Path Mutable        | WARN  | EXTERNAL | ["SECURITY"] | Detects functions where the search_path parameter is not set. | Function \`public.create_invitation_with_permissions\` has a role mutable search_path                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable         | {"name":"create_invitation_with_permissions","type":"function","schema":"public"}  | function_search_path_mutable_public_create_invitation_with_permissions_3d9811f528db7363970d00fd9a249b31  |
| auth_leaked_password_protection | Leaked Password Protection Disabled | WARN  | EXTERNAL | ["SECURITY"] | Leaked password protection is currently disabled.             | Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security. | https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection | {"type":"auth","entity":"Auth"}                                                    | auth_leaked_password_protection                                                                          |
